RunID,SupplierID,MaterialLot,MaterialCost,OnTimeDelivery
2380,5,LOT-02380,141.29,0
2381,1,LOT-02381,435.05,0
2382,2,LOT-02382,427.33,1
2383,3,LOT-02383,160.55,0
2384,4,LOT-02384,382.21,1
2385,5,LOT-02385,350.79,1
2386,1,LOT-02386,210.48,1
2387,2,LOT-02387,190.95,0
2388,3,LOT-02388,200.23,1
2389,4,LOT-02389,392.25,1
2390,5,LOT-02390,227.73,1
2391,1,LOT-02391,211.18,0
2392,2,LOT-02392,108.99,1
2393,3,LOT-02393,463.29,0
2394,4,LOT-02394,401.08,0
2395,5,LOT-02395,289.11,1
2396,1,LOT-02396,477.17,1
2397,2,LOT-02397,217.41,1
2398,3,LOT-02398,369.88,0
2399,4,LOT-02399,222.06,0
2400,5,LOT-02400,225.83,1
2401,1,LOT-02401,437.88,0
2402,2,LOT-02402,414.81,1
2403,3,LOT-02403,217.64,0
2404,4,LOT-02404,132.56,1
2405,5,LOT-02405,243.03,1
2406,1,LOT-02406,404.02,1
2407,2,LOT-02407,140.22,0
2408,3,LOT-02408,368.84,1
2409,4,LOT-02409,455.91,1
2410,5,LOT-02410,171.69,0
2411,1,LOT-02411,444.88,0
2412,2,LOT-02412,120.55,0
2413,3,LOT-02413,366.75,0
2414,4,LOT-02414,416.42,0
2415,5,LOT-02415,277.91,1
2416,1,LOT-02416,181.49,1
2417,2,LOT-02417,469.89,0
2418,3,LOT-02418,107.99,0
2419,4,LOT-02419,322.03,0
2420,5,LOT-02420,249.14,1
2421,1,LOT-02421,284.42,1
2422,2,LOT-02422,314.63,1
2423,3,LOT-02423,313.9,1
2424,4,LOT-02424,181.45,1
2425,5,LOT-02425,371.88,1
2426,1,LOT-02426,107.66,1
2427,2,LOT-02427,108.47,0
2428,3,LOT-02428,291.39,0
2429,4,LOT-02429,316.76,1
2430,5,LOT-02430,209.96,1
2431,1,LOT-02431,320.67,1
2432,2,LOT-02432,306.44,0
2433,3,LOT-02433,239.69,0
2434,4,LOT-02434,360.71,1
2435,5,LOT-02435,483.17,0
2436,1,LOT-02436,296.32,0
2437,2,LOT-02437,414.42,0
2438,3,LOT-02438,199.04,0
2439,4,LOT-02439,404.78,1
2440,5,LOT-02440,359.56,1
2441,1,LOT-02441,355.88,0
2442,2,LOT-02442,457.21,1
2443,3,LOT-02443,193.34,0
2444,4,LOT-02444,247.38,0
2445,5,LOT-02445,133.23,1
2446,1,LOT-02446,390.45,1
2447,2,LOT-02447,437.55,0
2448,3,LOT-02448,262.33,1
2449,4,LOT-02449,242.73,1
2450,5,LOT-02450,363.46,0
2451,1,LOT-02451,130.24,0
2452,2,LOT-02452,217.54,0
2453,3,LOT-02453,246.49,1
2454,4,LOT-02454,307.44,1
2455,5,LOT-02455,290.63,0
2456,1,LOT-02456,183.47,1
2457,2,LOT-02457,316.32,1
2458,3,LOT-02458,470.35,1
2459,4,LOT-02459,110.84,0
2460,5,LOT-02460,372.12,0
2461,1,LOT-02461,349.88,0
2462,2,LOT-02462,469.77,1
2463,3,LOT-02463,358.14,0
2464,4,LOT-02464,349.94,0
2465,5,LOT-02465,407.92,1
2466,1,LOT-02466,207.12,1
2467,2,LOT-02467,338.29,1
2468,3,LOT-02468,307.77,0
2469,4,LOT-02469,275.39,1
2470,5,LOT-02470,131.79,0
2471,1,LOT-02471,217.05,1
2472,2,LOT-02472,211.99,1
2473,3,LOT-02473,389.7,0
2474,4,LOT-02474,468.26,0
2475,5,LOT-02475,192.31,1
2476,1,LOT-02476,129.85,1
2477,2,LOT-02477,499.98,0
2478,3,LOT-02478,376.48,0
2479,4,LOT-02479,454.59,1
2480,5,LOT-02480,157.55,0
2481,1,LOT-02481,420.31,1
2482,2,LOT-02482,425.33,1
2483,3,LOT-02483,160.6,1
2484,4,LOT-02484,164.56,1
2485,5,LOT-02485,218.18,0
2486,1,LOT-02486,186.71,0
2487,2,LOT-02487,490.16,0
2488,3,LOT-02488,245.18,0
2489,4,LOT-02489,404.52,0
2490,5,LOT-02490,422.02,0
2491,1,LOT-02491,254.38,1
2492,2,LOT-02492,373.03,1
2493,3,LOT-02493,143.12,1
2494,4,LOT-02494,258.78,0
2495,5,LOT-02495,486.92,1
2496,1,LOT-02496,167.41,1
2497,2,LOT-02497,254.28,1
2498,3,LOT-02498,416.21,0
2499,4,LOT-02499,366.17,0
2500,5,LOT-02500,352.61,1
2501,1,LOT-02501,441.3,0
2502,2,LOT-02502,111.64,1
2503,3,LOT-02503,408.47,0
2504,4,LOT-02504,453.02,1
2505,5,LOT-02505,106.47,1
2506,1,LOT-02506,323.59,1
2507,2,LOT-02507,239.44,0
2508,3,LOT-02508,120.31,1
2509,4,LOT-02509,267.1,1
2510,5,LOT-02510,357.61,0
2511,1,LOT-02511,467.61,1
2512,2,LOT-02512,348.21,1
2513,3,LOT-02513,442.7,0
2514,4,LOT-02514,148.63,1
2515,5,LOT-02515,184.21,0
2516,1,LOT-02516,488.12,0
2517,2,LOT-02517,454.96,0
2518,3,LOT-02518,194.09,0
2519,4,LOT-02519,348.39,0
2520,5,LOT-02520,245.05,1
2521,1,LOT-02521,287.44,0
2522,2,LOT-02522,444.35,1
2523,3,LOT-02523,394.29,1
2524,4,LOT-02524,195.38,0
2525,5,LOT-02525,226.4,1
2526,1,LOT-02526,215.88,1
2527,2,LOT-02527,412.27,1
2528,3,LOT-02528,296.04,0
2529,4,LOT-02529,480.29,0
2530,5,LOT-02530,426.67,1
2531,1,LOT-02531,184.48,0
2532,2,LOT-02532,414.38,1
2533,3,LOT-02533,302.43,0
2534,4,LOT-02534,201.48,1
2535,5,LOT-02535,245.33,0
2536,1,LOT-02536,488.85,0
2537,2,LOT-02537,293.58,1
2538,3,LOT-02538,387.84,0
2539,4,LOT-02539,290.83,0
2540,5,LOT-02540,248.62,0
2541,1,LOT-02541,418.57,0
2542,2,LOT-02542,439.33,1
2543,3,LOT-02543,128.76,1
2544,4,LOT-02544,211.59,0
2545,5,LOT-02545,303.15,0
2546,1,LOT-02546,226.6,0
2547,2,LOT-02547,413.43,1
2548,3,LOT-02548,145.89,1
2549,4,LOT-02549,419.12,1
2550,5,LOT-02550,347.15,0
2551,1,LOT-02551,215.75,1
2552,2,LOT-02552,237.78,1
2553,3,LOT-02553,173.16,0
2554,4,LOT-02554,201.03,0
2555,5,LOT-02555,386.91,1
2556,1,LOT-02556,250.35,1
2557,2,LOT-02557,374.99,0
2558,3,LOT-02558,305.64,0
2559,4,LOT-02559,158.12,0
2560,5,LOT-02560,299.63,0
2561,1,LOT-02561,402.59,0
2562,2,LOT-02562,219.07,0
2563,3,LOT-02563,359.23,1
2564,4,LOT-02564,179.61,1
2565,5,LOT-02565,154.28,1
2566,1,LOT-02566,244.09,0
2567,2,LOT-02567,255.68,0
2568,3,LOT-02568,404.4,1
2569,4,LOT-02569,284.03,0
2570,5,LOT-02570,132.49,0
2571,1,LOT-02571,353.6,0
2572,2,LOT-02572,287.7,0
2573,3,LOT-02573,232.66,0
2574,4,LOT-02574,420.89,1
2575,5,LOT-02575,161.75,0
2576,1,LOT-02576,465.28,1
2577,2,LOT-02577,233.62,1
2578,3,LOT-02578,284.38,1
2579,4,LOT-02579,471.69,1
2580,5,LOT-02580,404.5,1
2581,1,LOT-02581,129.72,1
2582,2,LOT-02582,331.32,1
2583,3,LOT-02583,224.15,0
2584,4,LOT-02584,303.4,0
2585,5,LOT-02585,397.19,0
2586,1,LOT-02586,298.47,0
2587,2,LOT-02587,128.41,0
2588,3,LOT-02588,311.99,0
2589,4,LOT-02589,109.65,1
2590,5,LOT-02590,239.36,1
2591,1,LOT-02591,291.21,0
2592,2,LOT-02592,357.87,1
2593,3,LOT-02593,302.48,0
2594,4,LOT-02594,160.78,1
2595,5,LOT-02595,472.89,0
2596,1,LOT-02596,360.12,0
2597,2,LOT-02597,226.79,0
2598,3,LOT-02598,486.38,1
2599,4,LOT-02599,453.03,1
2600,5,LOT-02600,157.4,0
2601,1,LOT-02601,362.17,0
2602,2,LOT-02602,324.03,1
2603,3,LOT-02603,177.12,1
2604,4,LOT-02604,193.39,1
2605,5,LOT-02605,325.51,1
2606,1,LOT-02606,228.52,1
2607,2,LOT-02607,433.93,0
2608,3,LOT-02608,139.1,1
2609,4,LOT-02609,465.61,1
2610,5,LOT-02610,436.22,0
2611,1,LOT-02611,395.45,1
2612,2,LOT-02612,205.03,0
2613,3,LOT-02613,385.98,1
2614,4,LOT-02614,275.51,0
2615,5,LOT-02615,353.5,0
2616,1,LOT-02616,225.02,0
2617,2,LOT-02617,434.34,0
2618,3,LOT-02618,116.23,0
2619,4,LOT-02619,376.58,1
2620,5,LOT-02620,431.45,1
2621,1,LOT-02621,358.57,1
2622,2,LOT-02622,176.8,1
2623,3,LOT-02623,213.99,1
2624,4,LOT-02624,305.96,0
2625,5,LOT-02625,231.78,1
2626,1,LOT-02626,101.97,0
2627,2,LOT-02627,116.27,1
2628,3,LOT-02628,407.11,0
2629,4,LOT-02629,133.48,1
2630,5,LOT-02630,471.21,1
2631,1,LOT-02631,277.09,0
2632,2,LOT-02632,403.27,1
2633,3,LOT-02633,150.2,1
2634,4,LOT-02634,470.6,1
2635,5,LOT-02635,113.52,0
2636,1,LOT-02636,116.85,1
2637,2,LOT-02637,121.83,0
2638,3,LOT-02638,141.36,0
2639,4,LOT-02639,294.73,1
2640,5,LOT-02640,415.31,1
2641,1,LOT-02641,213.98,1
2642,2,LOT-02642,398.31,0
2643,3,LOT-02643,409.62,1
2644,4,LOT-02644,463.31,0
2645,5,LOT-02645,159.74,0
2646,1,LOT-02646,154.21,1
2647,2,LOT-02647,148.84,0
2648,3,LOT-02648,243.72,0
2649,4,LOT-02649,295.77,1
2650,5,LOT-02650,284.64,0
2651,1,LOT-02651,202.82,1
2652,2,LOT-02652,348.79,1
2653,3,LOT-02653,235.31,0
2654,4,LOT-02654,246.43,1
2655,5,LOT-02655,142.21,0
2656,1,LOT-02656,336.89,0
2657,2,LOT-02657,362.11,0
2658,3,LOT-02658,403.18,1
2659,4,LOT-02659,461.6,0
2660,5,LOT-02660,406.4,0
2661,1,LOT-02661,194.3,0
2662,2,LOT-02662,194.26,1
2663,3,LOT-02663,466.03,0
2664,4,LOT-02664,416.05,0
2665,5,LOT-02665,412.9,0
2666,1,LOT-02666,387.89,0
2667,2,LOT-02667,206.88,0
2668,3,LOT-02668,438.96,0
2669,4,LOT-02669,157.15,0
2670,5,LOT-02670,240.01,0
2671,1,LOT-02671,238.59,0
2672,2,LOT-02672,324.05,1
2673,3,LOT-02673,285.38,1
2674,4,LOT-02674,283.92,1
2675,5,LOT-02675,321.43,0
2676,1,LOT-02676,266.17,0
2677,2,LOT-02677,199.99,0
2678,3,LOT-02678,365.65,1
2679,4,LOT-02679,416.25,0
2680,5,LOT-02680,291.6,0
2681,1,LOT-02681,359.79,0
2682,2,LOT-02682,314.15,0
2683,3,LOT-02683,123.6,0
2684,4,LOT-02684,269.23,0
2685,5,LOT-02685,103.94,0
2686,1,LOT-02686,364.75,1
2687,2,LOT-02687,303.26,1
2688,3,LOT-02688,150.73,1
2689,4,LOT-02689,316.88,1
2690,5,LOT-02690,459.37,1
2691,1,LOT-02691,236.2,0
2692,2,LOT-02692,492.95,0
2693,3,LOT-02693,483.75,1
2694,4,LOT-02694,414.12,0
2695,5,LOT-02695,425.52,1
2696,1,LOT-02696,264.22,0
2697,2,LOT-02697,261.02,1
2698,3,LOT-02698,481.76,1
2699,4,LOT-02699,246.48,0
2700,5,LOT-02700,138.75,1
2701,1,LOT-02701,161.08,1
2702,2,LOT-02702,384.16,0
2703,3,LOT-02703,253.19,1
2704,4,LOT-02704,179.74,1
2705,5,LOT-02705,425.51,1
2706,1,LOT-02706,295.47,1
2707,2,LOT-02707,327.06,1
2708,3,LOT-02708,161.58,0
2709,4,LOT-02709,177.1,0
2710,5,LOT-02710,150.34,0
2711,1,LOT-02711,305.82,1
2712,2,LOT-02712,410.26,0
2713,3,LOT-02713,392.91,1
2714,4,LOT-02714,204.49,1
2715,5,LOT-02715,440.62,1
2716,1,LOT-02716,142.26,0
2717,2,LOT-02717,145.62,1
2718,3,LOT-02718,439.72,1
2719,4,LOT-02719,197.77,1
2720,5,LOT-02720,383.25,0
2721,1,LOT-02721,103.63,1
2722,2,LOT-02722,137.44,0
2723,3,LOT-02723,343.72,0
2724,4,LOT-02724,172.97,1
2725,5,LOT-02725,111.29,1
2726,1,LOT-02726,286.78,0
2727,2,LOT-02727,232.21,1
2728,3,LOT-02728,420.9,1
2729,4,LOT-02729,427.53,0
2730,5,LOT-02730,345.77,1
2731,1,LOT-02731,217.21,0
2732,2,LOT-02732,284.65,1
2733,3,LOT-02733,380.9,0
2734,4,LOT-02734,127.72,1
2735,5,LOT-02735,233.0,0
2736,1,LOT-02736,428.95,0
2737,2,LOT-02737,262.41,1
2738,3,LOT-02738,349.87,0
2739,4,LOT-02739,138.53,0
2740,5,LOT-02740,410.82,0
2741,1,LOT-02741,140.19,0
2742,2,LOT-02742,444.61,1
2743,3,LOT-02743,142.64,1
2744,4,LOT-02744,456.36,1
2745,5,LOT-02745,245.51,1
2746,1,LOT-02746,349.81,1
2747,2,LOT-02747,438.62,1
2748,3,LOT-02748,104.1,1
2749,4,LOT-02749,206.28,0
2750,5,LOT-02750,463.34,1
2751,1,LOT-02751,255.27,1
2752,2,LOT-02752,382.55,0
2753,3,LOT-02753,156.0,0
2754,4,LOT-02754,371.35,1
2755,5,LOT-02755,129.26,1
2756,1,LOT-02756,386.93,0
2757,2,LOT-02757,229.52,0
2758,3,LOT-02758,286.34,0
2759,4,LOT-02759,166.5,1
2760,5,LOT-02760,351.14,0
2761,1,LOT-02761,235.03,1
2762,2,LOT-02762,253.35,0
2763,3,LOT-02763,360.88,0
2764,4,LOT-02764,171.54,0
2765,5,LOT-02765,440.8,0
2766,1,LOT-02766,395.71,0
2767,2,LOT-02767,331.09,0
2768,3,LOT-02768,151.33,0
2769,4,LOT-02769,374.84,0
2770,5,LOT-02770,107.24,1
2771,1,LOT-02771,421.76,0
2772,2,LOT-02772,221.52,1
2773,3,LOT-02773,146.88,1
2774,4,LOT-02774,165.8,1
2775,5,LOT-02775,485.25,0
2776,1,LOT-02776,409.53,0
2777,2,LOT-02777,195.15,0
2778,3,LOT-02778,485.39,0
2779,4,LOT-02779,156.05,0
2780,5,LOT-02780,393.41,0
2781,1,LOT-02781,362.7,1
2782,2,LOT-02782,428.59,1
2783,3,LOT-02783,252.68,1
2784,4,LOT-02784,260.73,1
2785,5,LOT-02785,349.83,1
2786,1,LOT-02786,259.28,0
2787,2,LOT-02787,116.54,1
2788,3,LOT-02788,391.88,0
2789,4,LOT-02789,356.38,0
2790,5,LOT-02790,269.49,0
2791,1,LOT-02791,221.13,0
2792,2,LOT-02792,228.29,0
2793,3,LOT-02793,396.41,1
2794,4,LOT-02794,391.66,1
2795,5,LOT-02795,427.57,1
2796,1,LOT-02796,404.87,0
2797,2,LOT-02797,403.18,0
2798,3,LOT-02798,200.71,0
2799,4,LOT-02799,140.65,0
2800,5,LOT-02800,404.7,1
2801,1,LOT-02801,139.45,0
2802,2,LOT-02802,492.84,1
2803,3,LOT-02803,450.04,1
2804,4,LOT-02804,313.38,1
2805,5,LOT-02805,240.87,1
2806,1,LOT-02806,310.74,0
2807,2,LOT-02807,393.72,1
2808,3,LOT-02808,402.53,0
2809,4,LOT-02809,129.47,0
2810,5,LOT-02810,421.94,1
2811,1,LOT-02811,356.6,0
2812,2,LOT-02812,116.23,1
2813,3,LOT-02813,225.26,0
2814,4,LOT-02814,304.26,1
2815,5,LOT-02815,175.38,1
2816,1,LOT-02816,162.1,0
2817,2,LOT-02817,105.71,1
2818,3,LOT-02818,464.62,0
2819,4,LOT-02819,122.44,1
2820,5,LOT-02820,246.4,0
2821,1,LOT-02821,182.31,1
2822,2,LOT-02822,396.41,1
2823,3,LOT-02823,382.87,1
2824,4,LOT-02824,422.49,0
2825,5,LOT-02825,346.72,1
2826,1,LOT-02826,336.66,0
2827,2,LOT-02827,262.84,0
2828,3,LOT-02828,354.54,1
2829,4,LOT-02829,146.08,1
2830,5,LOT-02830,373.81,0
2831,1,LOT-02831,141.56,1
2832,2,LOT-02832,444.7,1
2833,3,LOT-02833,302.27,0
2834,4,LOT-02834,312.14,0
2835,5,LOT-02835,333.94,0
2836,1,LOT-02836,410.42,1
2837,2,LOT-02837,291.39,1
2838,3,LOT-02838,271.04,1
2839,4,LOT-02839,215.33,0
2840,5,LOT-02840,151.22,0
2841,1,LOT-02841,176.14,1
2842,2,LOT-02842,100.21,0
2843,3,LOT-02843,447.77,1
2844,4,LOT-02844,405.98,1
2845,5,LOT-02845,187.47,0
2846,1,LOT-02846,100.96,0
2847,2,LOT-02847,296.85,1
2848,3,LOT-02848,265.03,0
2849,4,LOT-02849,410.4,0
2850,5,LOT-02850,261.16,1
2851,1,LOT-02851,445.65,1
2852,2,LOT-02852,138.34,1
2853,3,LOT-02853,246.34,0
2854,4,LOT-02854,473.58,0
2855,5,LOT-02855,104.69,0
2856,1,LOT-02856,256.32,0
2857,2,LOT-02857,203.88,1
2858,3,LOT-02858,312.74,1
2859,4,LOT-02859,211.51,1
2860,5,LOT-02860,447.96,0
2861,1,LOT-02861,474.86,1
2862,2,LOT-02862,439.65,0
2863,3,LOT-02863,259.43,1
2864,4,LOT-02864,495.97,1
2865,5,LOT-02865,394.01,0
2866,1,LOT-02866,242.24,1
2867,2,LOT-02867,137.48,1
2868,3,LOT-02868,366.82,0
2869,4,LOT-02869,391.43,1
2870,5,LOT-02870,148.98,1
2871,1,LOT-02871,319.89,0
2872,2,LOT-02872,494.84,1
2873,3,LOT-02873,230.5,0
2874,4,LOT-02874,220.76,0
2875,5,LOT-02875,461.32,1
2876,1,LOT-02876,146.97,1
2877,2,LOT-02877,473.41,1
2878,3,LOT-02878,411.79,1
2879,4,LOT-02879,256.34,0
2880,5,LOT-02880,133.42,1
2881,1,LOT-02881,107.67,0
2882,2,LOT-02882,250.33,1
2883,3,LOT-02883,382.14,1
2884,4,LOT-02884,295.01,0
2885,5,LOT-02885,395.46,0
2886,1,LOT-02886,368.23,0
2887,2,LOT-02887,329.16,0
2888,3,LOT-02888,487.0,0
2889,4,LOT-02889,391.35,0
2890,5,LOT-02890,465.85,1
2891,1,LOT-02891,196.86,0
2892,2,LOT-02892,385.46,1
2893,3,LOT-02893,339.12,0
2894,4,LOT-02894,469.72,0
2895,5,LOT-02895,304.18,0
2896,1,LOT-02896,211.86,1
2897,2,LOT-02897,253.94,0
2898,3,LOT-02898,187.53,1
2899,4,LOT-02899,187.99,0
2900,5,LOT-02900,288.17,1
2901,1,LOT-02901,457.03,0
2902,2,LOT-02902,176.75,0
2903,3,LOT-02903,215.15,0
2904,4,LOT-02904,441.2,0
2905,5,LOT-02905,235.7,1
2906,1,LOT-02906,484.97,1
2907,2,LOT-02907,207.57,0
2908,3,LOT-02908,276.86,0
2909,4,LOT-02909,138.24,1
2910,5,LOT-02910,496.87,1
2911,1,LOT-02911,456.06,0
2912,2,LOT-02912,427.02,0
2913,3,LOT-02913,162.94,1
2914,4,LOT-02914,487.74,1
2915,5,LOT-02915,471.66,1
2916,1,LOT-02916,274.27,0
2917,2,LOT-02917,372.65,0
2918,3,LOT-02918,496.98,1
2919,4,LOT-02919,263.9,0
2920,5,LOT-02920,145.22,0
2921,1,LOT-02921,447.11,1
2922,2,LOT-02922,290.59,1
2923,3,LOT-02923,494.79,1
2924,4,LOT-02924,320.36,0
2925,5,LOT-02925,111.79,1
2926,1,LOT-02926,296.69,0
2927,2,LOT-02927,387.22,1
2928,3,LOT-02928,110.41,1
2929,4,LOT-02929,265.38,0
2930,5,LOT-02930,162.22,0
2931,1,LOT-02931,357.24,1
2932,2,LOT-02932,482.94,0
2933,3,LOT-02933,349.83,0
2934,4,LOT-02934,377.95,0
2935,5,LOT-02935,258.63,1
2936,1,LOT-02936,325.26,0
2937,2,LOT-02937,317.54,0
2938,3,LOT-02938,403.84,1
2939,4,LOT-02939,442.76,0
2940,5,LOT-02940,365.15,1
2941,1,LOT-02941,491.92,0
2942,2,LOT-02942,431.32,1
2943,3,LOT-02943,149.86,1
2944,4,LOT-02944,302.99,1
2945,5,LOT-02945,461.29,1
2946,1,LOT-02946,477.57,0
2947,2,LOT-02947,252.08,0
2948,3,LOT-02948,390.28,1
2949,4,LOT-02949,264.22,0
2950,5,LOT-02950,149.46,0
2951,1,LOT-02951,453.84,1
2952,2,LOT-02952,472.78,0
2953,3,LOT-02953,301.9,0
2954,4,LOT-02954,107.32,1
2955,5,LOT-02955,426.41,1
2956,1,LOT-02956,290.78,0
2957,2,LOT-02957,130.01,1
2958,3,LOT-02958,175.76,1
2959,4,LOT-02959,160.85,0
2960,5,LOT-02960,374.51,0
2961,1,LOT-02961,219.76,0
2962,2,LOT-02962,151.08,0
2963,3,LOT-02963,467.06,0
2964,4,LOT-02964,482.61,0
2965,5,LOT-02965,155.43,0
2966,1,LOT-02966,192.09,1
2967,2,LOT-02967,336.85,0
2968,3,LOT-02968,160.2,1
2969,4,LOT-02969,163.44,0
2970,5,LOT-02970,234.63,1
2971,1,LOT-02971,479.67,1
2972,2,LOT-02972,484.98,0
2973,3,LOT-02973,436.72,1
2974,4,LOT-02974,378.29,1
2975,5,LOT-02975,388.27,0
2976,1,LOT-02976,287.83,1
2977,2,LOT-02977,312.06,0
2978,3,LOT-02978,353.78,1
2979,4,LOT-02979,392.51,0
2980,5,LOT-02980,138.74,1
2981,1,LOT-02981,189.95,0
2982,2,LOT-02982,485.18,1
2983,3,LOT-02983,234.06,0
2984,4,LOT-02984,207.39,1
2985,5,LOT-02985,268.76,0
2986,1,LOT-02986,216.37,1
2987,2,LOT-02987,136.47,1
2988,3,LOT-02988,183.18,0
2989,4,LOT-02989,356.06,0
2990,5,LOT-02990,189.27,0
2991,1,LOT-02991,359.07,1
2992,2,LOT-02992,140.03,0
2993,3,LOT-02993,116.75,0
2994,4,LOT-02994,444.63,0
2995,5,LOT-02995,404.01,0
2996,1,LOT-02996,366.41,0
2997,2,LOT-02997,112.36,1
2998,3,LOT-02998,195.74,1
2999,4,LOT-02999,424.93,1
3000,5,LOT-03000,157.87,1
3001,1,LOT-03001,425.14,0
3002,2,LOT-03002,333.69,0
3003,3,LOT-03003,396.15,1
3004,4,LOT-03004,357.8,1
3005,5,LOT-03005,266.8,0
3006,1,LOT-03006,216.79,0
3007,2,LOT-03007,369.09,0
3008,3,LOT-03008,422.77,0
3009,4,LOT-03009,117.89,0
3010,5,LOT-03010,251.96,0
3011,1,LOT-03011,240.29,0
3012,2,LOT-03012,323.79,1
3013,3,LOT-03013,145.57,0
3014,4,LOT-03014,473.37,1
3015,5,LOT-03015,319.4,0
3016,1,LOT-03016,469.5,1
3017,2,LOT-03017,426.78,1
3018,3,LOT-03018,176.66,1
3019,4,LOT-03019,152.94,0
3020,5,LOT-03020,444.5,1
3021,1,LOT-03021,314.44,0
3022,2,LOT-03022,107.9,0
3023,3,LOT-03023,473.69,1
3024,4,LOT-03024,289.21,1
3025,5,LOT-03025,220.37,0
3026,1,LOT-03026,306.64,1
3027,2,LOT-03027,429.17,1
3028,3,LOT-03028,144.12,1
3029,4,LOT-03029,243.57,1
3030,5,LOT-03030,227.55,0
3031,1,LOT-03031,435.86,1
3032,2,LOT-03032,411.39,1
3033,3,LOT-03033,260.04,0
3034,4,LOT-03034,365.8,1
3035,5,LOT-03035,257.78,0
3036,1,LOT-03036,328.53,0
3037,2,LOT-03037,496.49,0
3038,3,LOT-03038,314.23,0
3039,4,LOT-03039,495.43,0
3040,5,LOT-03040,398.88,0
3041,1,LOT-03041,148.29,0
3042,2,LOT-03042,418.39,1
3043,3,LOT-03043,164.51,0
3044,4,LOT-03044,312.93,1
3045,5,LOT-03045,345.3,0
3046,1,LOT-03046,456.89,0
3047,2,LOT-03047,184.17,0
3048,3,LOT-03048,450.38,1
3049,4,LOT-03049,473.8,1
3050,5,LOT-03050,135.79,1
3051,1,LOT-03051,454.11,1
3052,2,LOT-03052,203.67,1
3053,3,LOT-03053,132.4,1
3054,4,LOT-03054,483.43,0
3055,5,LOT-03055,256.88,0
3056,1,LOT-03056,349.19,1
3057,2,LOT-03057,321.15,1
3058,3,LOT-03058,185.27,1
3059,4,LOT-03059,367.83,1
3060,5,LOT-03060,118.45,1
3061,1,LOT-03061,181.24,1
3062,2,LOT-03062,477.87,1
3063,3,LOT-03063,481.4,0
3064,4,LOT-03064,293.06,0
3065,5,LOT-03065,167.63,1
3066,1,LOT-03066,268.65,1
3067,2,LOT-03067,450.83,1
3068,3,LOT-03068,128.11,0
3069,4,LOT-03069,151.15,0
3070,5,LOT-03070,458.26,0
3071,1,LOT-03071,266.15,1
3072,2,LOT-03072,133.38,0
3073,3,LOT-03073,155.68,0
3074,4,LOT-03074,452.98,0
3075,5,LOT-03075,296.04,0
3076,1,LOT-03076,165.2,0
3077,2,LOT-03077,457.62,1
3078,3,LOT-03078,438.11,0
3079,4,LOT-03079,109.21,1
3080,5,LOT-03080,332.4,0
3081,1,LOT-03081,197.73,1
3082,2,LOT-03082,313.25,0
3083,3,LOT-03083,211.71,1
3084,4,LOT-03084,226.35,0
3085,5,LOT-03085,340.74,1
3086,1,LOT-03086,315.54,0
3087,2,LOT-03087,258.08,1
3088,3,LOT-03088,143.03,0
3089,4,LOT-03089,487.77,0
3090,5,LOT-03090,169.84,1
3091,1,LOT-03091,353.25,0
3092,2,LOT-03092,133.1,0
3093,3,LOT-03093,375.33,0
3094,4,LOT-03094,137.94,0
3095,5,LOT-03095,191.8,1
3096,1,LOT-03096,358.79,1
3097,2,LOT-03097,213.17,1
3098,3,LOT-03098,313.14,0
3099,4,LOT-03099,149.8,0
3100,5,LOT-03100,180.96,0
3101,1,LOT-03101,393.51,0
3102,2,LOT-03102,114.06,1
3103,3,LOT-03103,144.72,0
3104,4,LOT-03104,185.98,1
3105,5,LOT-03105,108.08,0
3106,1,LOT-03106,138.15,1
3107,2,LOT-03107,212.56,0
3108,3,LOT-03108,137.17,1
3109,4,LOT-03109,446.45,0
3110,5,LOT-03110,126.43,0
3111,1,LOT-03111,444.39,1
3112,2,LOT-03112,429.14,1
3113,3,LOT-03113,140.3,1
3114,4,LOT-03114,110.08,0
3115,5,LOT-03115,120.0,0
3116,1,LOT-03116,336.15,1
3117,2,LOT-03117,368.14,0
3118,3,LOT-03118,348.26,1
3119,4,LOT-03119,316.59,0
3120,5,LOT-03120,169.87,1
3121,1,LOT-03121,436.38,0
3122,2,LOT-03122,231.02,1
3123,3,LOT-03123,494.47,1
3124,4,LOT-03124,253.94,1
3125,5,LOT-03125,205.2,0
3126,1,LOT-03126,457.7,1
3127,2,LOT-03127,326.97,1
3128,3,LOT-03128,388.74,0
3129,4,LOT-03129,263.36,1
3130,5,LOT-03130,454.77,0
3131,1,LOT-03131,467.09,1
3132,2,LOT-03132,274.71,0
3133,3,LOT-03133,196.29,1
3134,4,LOT-03134,359.07,1
3135,5,LOT-03135,481.83,0
3136,1,LOT-03136,348.98,1
3137,2,LOT-03137,481.69,1
3138,3,LOT-03138,237.52,0
3139,4,LOT-03139,466.03,0
3140,5,LOT-03140,145.03,0
3141,1,LOT-03141,243.53,0
3142,2,LOT-03142,297.79,0
3143,3,LOT-03143,361.24,1
3144,4,LOT-03144,217.66,0
3145,5,LOT-03145,469.7,1
3146,1,LOT-03146,461.4,0
3147,2,LOT-03147,419.73,0
3148,3,LOT-03148,145.75,0
3149,4,LOT-03149,131.32,0
3150,5,LOT-03150,299.25,1
3151,1,LOT-03151,406.14,0
3152,2,LOT-03152,149.29,1
3153,3,LOT-03153,356.57,1
3154,4,LOT-03154,311.14,1
