RunID,DefectSeq,DefectTypeID,Severity,DetectedAt
2103,1,3,High,2025-06-09 20:45:00
2104,1,3,High,2025-06-10 02:45:00
2105,1,2,Medium,2025-06-10 08:45:00
2106,1,1,Low,2025-06-10 14:45:00
2107,1,1,Low,2025-06-10 20:45:00
2108,1,2,Medium,2025-06-11 02:45:00
2109,1,3,High,2025-06-11 08:45:00
2110,1,1,Low,2025-06-11 14:45:00
2111,1,3,High,2025-06-11 20:45:00
2112,1,4,Critical,2025-06-12 02:45:00
2113,1,2,Medium,2025-06-12 08:45:00
2114,1,3,High,2025-06-12 14:45:00
2115,1,2,Medium,2025-06-12 20:45:00
2116,1,3,High,2025-06-13 02:45:00
2117,1,3,High,2025-06-13 08:45:00
2118,1,4,Critical,2025-06-13 14:45:00
2120,1,2,Medium,2025-06-14 02:45:00
2121,1,1,Low,2025-06-14 08:45:00
2122,1,1,Low,2025-06-14 14:45:00
2123,1,3,High,2025-06-14 20:45:00
2124,1,4,Critical,2025-06-15 02:45:00
2125,1,2,Medium,2025-06-15 08:45:00
2126,1,1,Low,2025-06-15 14:45:00
2127,1,2,Medium,2025-06-15 20:45:00
2128,1,2,Medium,2025-06-16 02:45:00
2129,1,2,Medium,2025-06-16 08:45:00
2130,1,2,Medium,2025-06-16 14:45:00
2131,1,3,High,2025-06-16 20:45:00
2132,1,1,Low,2025-06-17 02:45:00
2133,1,2,Medium,2025-06-17 08:45:00
2134,1,4,Critical,2025-06-17 14:45:00
2135,1,2,Medium,2025-06-17 20:45:00
2136,1,3,High,2025-06-18 02:45:00
2137,1,3,High,2025-06-18 08:45:00
2138,1,3,High,2025-06-18 14:45:00
2139,1,2,Medium,2025-06-18 20:45:00
2140,1,2,Medium,2025-06-19 02:45:00
2141,1,4,Critical,2025-06-19 08:45:00
2142,1,3,High,2025-06-19 14:45:00
2143,1,2,Medium,2025-06-19 20:45:00
2144,1,1,Low,2025-06-20 02:45:00
2145,1,1,Low,2025-06-20 08:45:00
2146,1,1,Low,2025-06-20 14:45:00
2147,1,3,High,2025-06-20 20:45:00
2148,1,1,Low,2025-06-21 02:45:00
2149,1,2,Medium,2025-06-21 08:45:00
2150,1,3,High,2025-06-21 14:45:00
2151,1,2,Medium,2025-06-21 20:45:00
2152,1,3,High,2025-06-22 02:45:00
2153,1,3,High,2025-06-22 08:45:00
2154,1,2,Medium,2025-06-22 14:45:00
2155,1,3,High,2025-06-22 20:45:00
2156,1,3,High,2025-06-23 02:45:00
2157,1,2,Medium,2025-06-23 08:45:00
2159,1,2,Medium,2025-06-23 20:45:00
2160,1,4,Critical,2025-06-24 02:45:00
2161,1,3,High,2025-06-24 08:45:00
2162,1,1,Low,2025-06-24 14:45:00
2163,1,3,High,2025-06-24 20:45:00
2164,1,2,Medium,2025-06-25 02:45:00
2165,1,3,High,2025-06-25 08:45:00
2166,1,3,High,2025-06-25 14:45:00
2168,1,4,Critical,2025-06-26 02:45:00
2169,1,3,High,2025-06-26 08:45:00
2170,1,3,High,2025-06-26 14:45:00
2171,1,1,Low,2025-06-26 20:45:00
2172,1,4,Critical,2025-06-27 02:45:00
2173,1,4,Critical,2025-06-27 08:45:00
2175,1,2,Medium,2025-06-27 20:45:00
2176,1,2,Medium,2025-06-28 02:45:00
2177,1,3,High,2025-06-28 08:45:00
2178,1,3,High,2025-06-28 14:45:00
2179,1,1,Low,2025-06-28 20:45:00
2180,1,4,Critical,2025-06-29 02:45:00
2181,1,1,Low,2025-06-29 08:45:00
2182,1,4,Critical,2025-06-29 14:45:00
2184,1,2,Medium,2025-06-30 02:45:00
2185,1,1,Low,2025-06-30 08:45:00
2186,1,1,Low,2025-06-30 14:45:00
2187,1,3,High,2025-06-30 20:45:00
2188,1,2,Medium,2025-07-01 02:45:00
2189,1,1,Low,2025-07-01 08:45:00
2190,1,1,Low,2025-07-01 14:45:00
2191,1,1,Low,2025-07-01 20:45:00
2192,1,3,High,2025-07-02 02:45:00
2193,1,3,High,2025-07-02 08:45:00
2194,1,1,Low,2025-07-02 14:45:00
2195,1,3,High,2025-07-02 20:45:00
2196,1,1,Low,2025-07-03 02:45:00
2197,1,4,Critical,2025-07-03 08:45:00
2198,1,4,Critical,2025-07-03 14:45:00
2199,1,3,High,2025-07-03 20:45:00
2200,1,4,Critical,2025-07-04 02:45:00
2201,1,4,Critical,2025-07-04 08:45:00
2202,1,4,Critical,2025-07-04 14:45:00
2203,1,3,High,2025-07-04 20:45:00
2204,1,2,Medium,2025-07-05 02:45:00
2206,1,2,Medium,2025-07-05 14:45:00
2207,1,3,High,2025-07-05 20:45:00
2208,1,1,Low,2025-07-06 02:45:00
2209,1,2,Medium,2025-07-06 08:45:00
2210,1,2,Medium,2025-07-06 14:45:00
2211,1,2,Medium,2025-07-06 20:45:00
2212,1,3,High,2025-07-07 02:45:00
2213,1,4,Critical,2025-07-07 08:45:00
2214,1,3,High,2025-07-07 14:45:00
2215,1,3,High,2025-07-07 20:45:00
2216,1,3,High,2025-07-08 02:45:00
2217,1,2,Medium,2025-07-08 08:45:00
2218,1,1,Low,2025-07-08 14:45:00
2219,1,4,Critical,2025-07-08 20:45:00
2220,1,2,Medium,2025-07-09 02:45:00
2222,1,3,High,2025-07-09 14:45:00
2223,1,1,Low,2025-07-09 20:45:00
2224,1,2,Medium,2025-07-10 02:45:00
2225,1,1,Low,2025-07-10 08:45:00
2226,1,1,Low,2025-07-10 14:45:00
2227,1,1,Low,2025-07-10 20:45:00
2228,1,1,Low,2025-07-11 02:45:00
2229,1,3,High,2025-07-11 08:45:00
2230,1,4,Critical,2025-07-11 14:45:00
2231,1,2,Medium,2025-07-11 20:45:00
2232,1,4,Critical,2025-07-12 02:45:00
2233,1,1,Low,2025-07-12 08:45:00
2235,1,1,Low,2025-07-12 20:45:00
2236,1,3,High,2025-07-13 02:45:00
2238,1,3,High,2025-07-13 14:45:00
2239,1,3,High,2025-07-13 20:45:00
2240,1,2,Medium,2025-07-14 02:45:00
2241,1,3,High,2025-07-14 08:45:00
2242,1,4,Critical,2025-07-14 14:45:00
2245,1,3,High,2025-07-15 08:45:00
2246,1,3,High,2025-07-15 14:45:00
2247,1,1,Low,2025-07-15 20:45:00
2249,1,2,Medium,2025-07-16 08:45:00
2250,1,2,Medium,2025-07-16 14:45:00
2251,1,1,Low,2025-07-16 20:45:00
2252,1,4,Critical,2025-07-17 02:45:00
2253,1,3,High,2025-07-17 08:45:00
2254,1,2,Medium,2025-07-17 14:45:00
2255,1,3,High,2025-07-17 20:45:00
2256,1,4,Critical,2025-07-18 02:45:00
2257,1,1,Low,2025-07-18 08:45:00
2258,1,2,Medium,2025-07-18 14:45:00
2260,1,4,Critical,2025-07-19 02:45:00
2261,1,1,Low,2025-07-19 08:45:00
2262,1,4,Critical,2025-07-19 14:45:00
2263,1,2,Medium,2025-07-19 20:45:00
2264,1,2,Medium,2025-07-20 02:45:00
2266,1,1,Low,2025-07-20 14:45:00
2267,1,4,Critical,2025-07-20 20:45:00
2268,1,4,Critical,2025-07-21 02:45:00
2270,1,4,Critical,2025-07-21 14:45:00
2271,1,4,Critical,2025-07-21 20:45:00
2272,1,2,Medium,2025-07-22 02:45:00
2273,1,3,High,2025-07-22 08:45:00
2274,1,2,Medium,2025-07-22 14:45:00
2275,1,3,High,2025-07-22 20:45:00
2277,1,3,High,2025-07-23 08:45:00
2278,1,1,Low,2025-07-23 14:45:00
2279,1,4,Critical,2025-07-23 20:45:00
2280,1,4,Critical,2025-07-24 02:45:00
2281,1,2,Medium,2025-07-24 08:45:00
2282,1,2,Medium,2025-07-24 14:45:00
2283,1,2,Medium,2025-07-24 20:45:00
2284,1,3,High,2025-07-25 02:45:00
2285,1,2,Medium,2025-07-25 08:45:00
2286,1,3,High,2025-07-25 14:45:00
2287,1,2,Medium,2025-07-25 20:45:00
2290,1,1,Low,2025-07-26 14:45:00
2291,1,4,Critical,2025-07-26 20:45:00
2292,1,4,Critical,2025-07-27 02:45:00
2293,1,2,Medium,2025-07-27 08:45:00
2294,1,2,Medium,2025-07-27 14:45:00
2295,1,1,Low,2025-07-27 20:45:00
2296,1,2,Medium,2025-07-28 02:45:00
2297,1,1,Low,2025-07-28 08:45:00
2298,1,3,High,2025-07-28 14:45:00
2299,1,4,Critical,2025-07-28 20:45:00
2300,1,1,Low,2025-07-29 02:45:00
2301,1,3,High,2025-07-29 08:45:00
2302,1,1,Low,2025-07-29 14:45:00
2303,1,2,Medium,2025-07-29 20:45:00
2304,1,1,Low,2025-07-30 02:45:00
2305,1,2,Medium,2025-07-30 08:45:00
2306,1,1,Low,2025-07-30 14:45:00
2308,1,2,Medium,2025-07-31 02:45:00
2309,1,2,Medium,2025-07-31 08:45:00
2310,1,3,High,2025-07-31 14:45:00
2311,1,4,Critical,2025-07-31 20:45:00
2312,1,2,Medium,2025-08-01 02:45:00
2314,1,2,Medium,2025-08-01 14:45:00
2315,1,4,Critical,2025-08-01 20:45:00
2316,1,3,High,2025-08-02 02:45:00
2317,1,2,Medium,2025-08-02 08:45:00
2318,1,1,Low,2025-08-02 14:45:00
2319,1,2,Medium,2025-08-02 20:45:00
2321,1,4,Critical,2025-08-03 08:45:00
2322,1,4,Critical,2025-08-03 14:45:00
2323,1,1,Low,2025-08-03 20:45:00
2325,1,2,Medium,2025-08-04 08:45:00
2326,1,2,Medium,2025-08-04 14:45:00
2327,1,4,Critical,2025-08-04 20:45:00
2330,1,1,Low,2025-08-05 14:45:00
2331,1,4,Critical,2025-08-05 20:45:00
2332,1,3,High,2025-08-06 02:45:00
2333,1,2,Medium,2025-08-06 08:45:00
2334,1,1,Low,2025-08-06 14:45:00
2336,1,4,Critical,2025-08-07 02:45:00
2338,1,2,Medium,2025-08-07 14:45:00
2340,1,4,Critical,2025-08-08 02:45:00
2341,1,2,Medium,2025-08-08 08:45:00
2342,1,1,Low,2025-08-08 14:45:00
2343,1,3,High,2025-08-08 20:45:00
2344,1,3,High,2025-08-09 02:45:00
2345,1,3,High,2025-08-09 08:45:00
2346,1,4,Critical,2025-08-09 14:45:00
2347,1,2,Medium,2025-08-09 20:45:00
2348,1,1,Low,2025-08-10 02:45:00
2349,1,4,Critical,2025-08-10 08:45:00
2351,1,3,High,2025-08-10 20:45:00
2352,1,3,High,2025-08-11 02:45:00
2353,1,2,Medium,2025-08-11 08:45:00
2354,1,1,Low,2025-08-11 14:45:00
2355,1,3,High,2025-08-11 20:45:00
2356,1,4,Critical,2025-08-12 02:45:00
2357,1,2,Medium,2025-08-12 08:45:00
2360,1,1,Low,2025-08-13 02:45:00
2361,1,2,Medium,2025-08-13 08:45:00
2362,1,2,Medium,2025-08-13 14:45:00
2363,1,4,Critical,2025-08-13 20:45:00
2364,1,4,Critical,2025-08-14 02:45:00
2365,1,3,High,2025-08-14 08:45:00
2366,1,2,Medium,2025-08-14 14:45:00
2367,1,1,Low,2025-08-14 20:45:00
2368,1,4,Critical,2025-08-15 02:45:00
2369,1,2,Medium,2025-08-15 08:45:00
2370,1,1,Low,2025-08-15 14:45:00
2372,1,4,Critical,2025-08-16 02:45:00
2373,1,4,Critical,2025-08-16 08:45:00
2374,1,1,Low,2025-08-16 14:45:00
2375,1,4,Critical,2025-08-16 20:45:00
2376,1,2,Medium,2025-08-17 02:45:00
2377,1,1,Low,2025-08-17 08:45:00
2378,1,4,Critical,2025-08-17 14:45:00
2379,1,4,Critical,2025-08-17 20:45:00
2380,1,3,High,2025-08-18 02:45:00
2381,1,3,High,2025-08-18 08:45:00
2382,1,4,Critical,2025-08-18 14:45:00
2383,1,4,Critical,2025-08-18 20:45:00
2384,1,4,Critical,2025-08-19 02:45:00
2385,1,2,Medium,2025-08-19 08:45:00
2386,1,4,Critical,2025-08-19 14:45:00
2387,1,4,Critical,2025-08-19 20:45:00
2388,1,1,Low,2025-08-20 02:45:00
2389,1,4,Critical,2025-08-20 08:45:00
2391,1,2,Medium,2025-08-20 20:45:00
2392,1,3,High,2025-08-21 02:45:00
2393,1,1,Low,2025-08-21 08:45:00
2394,1,2,Medium,2025-08-21 14:45:00
2395,1,4,Critical,2025-08-21 20:45:00
2397,1,2,Medium,2025-08-22 08:45:00
2398,1,4,Critical,2025-08-22 14:45:00
2399,1,2,Medium,2025-08-22 20:45:00
2401,1,2,Medium,2025-08-23 08:45:00
2402,1,2,Medium,2025-08-23 14:45:00
2403,1,3,High,2025-08-23 20:45:00
2404,1,4,Critical,2025-08-24 02:45:00
2405,1,2,Medium,2025-08-24 08:45:00
2406,1,4,Critical,2025-08-24 14:45:00
2407,1,2,Medium,2025-08-24 20:45:00
2409,1,3,High,2025-08-25 08:45:00
2410,1,3,High,2025-08-25 14:45:00
2411,1,3,High,2025-08-25 20:45:00
2412,1,1,Low,2025-08-26 02:45:00
2413,1,1,Low,2025-08-26 08:45:00
2414,1,2,Medium,2025-08-26 14:45:00
2416,1,3,High,2025-08-27 02:45:00
2417,1,1,Low,2025-08-27 08:45:00
2418,1,3,High,2025-08-27 14:45:00
2419,1,2,Medium,2025-08-27 20:45:00
2420,1,2,Medium,2025-08-28 02:45:00
2421,1,2,Medium,2025-08-28 08:45:00
2422,1,1,Low,2025-08-28 14:45:00
2423,1,4,Critical,2025-08-28 20:45:00
2425,1,2,Medium,2025-08-29 08:45:00
2426,1,4,Critical,2025-08-29 14:45:00
2427,1,3,High,2025-08-29 20:45:00
2428,1,2,Medium,2025-08-30 02:45:00
2430,1,3,High,2025-08-30 14:45:00
2431,1,4,Critical,2025-08-30 20:45:00
2432,1,4,Critical,2025-08-31 02:45:00
2433,1,2,Medium,2025-08-31 08:45:00
2434,1,4,Critical,2025-08-31 14:45:00
2435,1,1,Low,2025-08-31 20:45:00
2437,1,4,Critical,2025-09-01 08:45:00
2439,1,1,Low,2025-09-01 20:45:00
2440,1,2,Medium,2025-09-02 02:45:00
2441,1,2,Medium,2025-09-02 08:45:00
2442,1,3,High,2025-09-02 14:45:00
2443,1,3,High,2025-09-02 20:45:00
2444,1,2,Medium,2025-09-03 02:45:00
2445,1,2,Medium,2025-09-03 08:45:00
2446,1,4,Critical,2025-09-03 14:45:00
2447,1,4,Critical,2025-09-03 20:45:00
2448,1,2,Medium,2025-09-04 02:45:00
2449,1,4,Critical,2025-09-04 08:45:00
2450,1,3,High,2025-09-04 14:45:00
2451,1,1,Low,2025-09-04 20:45:00
2452,1,1,Low,2025-09-05 02:45:00
2453,1,1,Low,2025-09-05 08:45:00
2454,1,3,High,2025-09-05 14:45:00
2455,1,1,Low,2025-09-05 20:45:00
2456,1,2,Medium,2025-09-06 02:45:00
2457,1,1,Low,2025-09-06 08:45:00
2458,1,4,Critical,2025-09-06 14:45:00
2459,1,2,Medium,2025-09-06 20:45:00
2460,1,4,Critical,2025-09-07 02:45:00
2461,1,4,Critical,2025-09-07 08:45:00
2462,1,1,Low,2025-09-07 14:45:00
2463,1,2,Medium,2025-09-07 20:45:00
2465,1,4,Critical,2025-09-08 08:45:00
2466,1,2,Medium,2025-09-08 14:45:00
2468,1,1,Low,2025-09-09 02:45:00
2470,1,4,Critical,2025-09-09 14:45:00
2471,1,3,High,2025-09-09 20:45:00
2472,1,4,Critical,2025-09-10 02:45:00
2473,1,2,Medium,2025-09-10 08:45:00
2474,1,1,Low,2025-09-10 14:45:00
2475,1,4,Critical,2025-09-10 20:45:00
2477,1,4,Critical,2025-09-11 08:45:00
2478,1,2,Medium,2025-09-11 14:45:00
2480,1,3,High,2025-09-12 02:45:00
2481,1,4,Critical,2025-09-12 08:45:00
2482,1,4,Critical,2025-09-12 14:45:00
2484,1,1,Low,2025-09-13 02:45:00
2485,1,3,High,2025-09-13 08:45:00
2486,1,3,High,2025-09-13 14:45:00
2487,1,3,High,2025-09-13 20:45:00
2488,1,1,Low,2025-09-14 02:45:00
2489,1,4,Critical,2025-09-14 08:45:00
2490,1,3,High,2025-09-14 14:45:00
2491,1,4,Critical,2025-09-14 20:45:00
2492,1,2,Medium,2025-09-15 02:45:00
2493,1,2,Medium,2025-09-15 08:45:00
2494,1,4,Critical,2025-09-15 14:45:00
2495,1,3,High,2025-09-15 20:45:00
2496,1,4,Critical,2025-09-16 02:45:00
2497,1,4,Critical,2025-09-16 08:45:00
2498,1,3,High,2025-09-16 14:45:00
2499,1,2,Medium,2025-09-16 20:45:00
2500,1,1,Low,2025-09-17 02:45:00
2501,1,1,Low,2025-09-17 08:45:00
2502,1,1,Low,2025-09-17 14:45:00
2503,1,1,Low,2025-09-17 20:45:00
2504,1,2,Medium,2025-09-18 02:45:00
2506,1,2,Medium,2025-09-18 14:45:00
2507,1,2,Medium,2025-09-18 20:45:00
2508,1,1,Low,2025-09-19 02:45:00
2509,1,1,Low,2025-09-19 08:45:00
2510,1,3,High,2025-09-19 14:45:00
2511,1,2,Medium,2025-09-19 20:45:00
2512,1,2,Medium,2025-09-20 02:45:00
2513,1,3,High,2025-09-20 08:45:00
2514,1,4,Critical,2025-09-20 14:45:00
2515,1,2,Medium,2025-09-20 20:45:00
2516,1,3,High,2025-09-21 02:45:00
2517,1,4,Critical,2025-09-21 08:45:00
2518,1,4,Critical,2025-09-21 14:45:00
2519,1,2,Medium,2025-09-21 20:45:00
2520,1,3,High,2025-09-22 02:45:00
2521,1,1,Low,2025-09-22 08:45:00
2522,1,3,High,2025-09-22 14:45:00
2523,1,4,Critical,2025-09-22 20:45:00
2524,1,2,Medium,2025-09-23 02:45:00
2525,1,4,Critical,2025-09-23 08:45:00
2526,1,2,Medium,2025-09-23 14:45:00
2527,1,4,Critical,2025-09-23 20:45:00
2528,1,3,High,2025-09-24 02:45:00
2529,1,1,Low,2025-09-24 08:45:00
2530,1,3,High,2025-09-24 14:45:00
2531,1,2,Medium,2025-09-24 20:45:00
2532,1,1,Low,2025-09-25 02:45:00
2533,1,4,Critical,2025-09-25 08:45:00
2535,1,4,Critical,2025-09-25 20:45:00
2536,1,2,Medium,2025-09-26 02:45:00
2537,1,1,Low,2025-09-26 08:45:00
2538,1,4,Critical,2025-09-26 14:45:00
2540,1,3,High,2025-09-27 02:45:00
2541,1,3,High,2025-09-27 08:45:00
2542,1,3,High,2025-09-27 14:45:00
2543,1,4,Critical,2025-09-27 20:45:00
2544,1,3,High,2025-09-28 02:45:00
2546,1,4,Critical,2025-09-28 14:45:00
2547,1,1,Low,2025-09-28 20:45:00
2548,1,2,Medium,2025-09-29 02:45:00
2549,1,4,Critical,2025-09-29 08:45:00
2550,1,3,High,2025-09-29 14:45:00
2551,1,4,Critical,2025-09-29 20:45:00
2552,1,3,High,2025-09-30 02:45:00
2553,1,4,Critical,2025-09-30 08:45:00
2554,1,4,Critical,2025-09-30 14:45:00
2555,1,2,Medium,2025-09-30 20:45:00
2556,1,1,Low,2025-10-01 02:45:00
2558,1,3,High,2025-10-01 14:45:00
2560,1,1,Low,2025-10-02 02:45:00
2561,1,2,Medium,2025-10-02 08:45:00
2562,1,4,Critical,2025-10-02 14:45:00
2563,1,3,High,2025-10-02 20:45:00
2565,1,1,Low,2025-10-03 08:45:00
2567,1,1,Low,2025-10-03 20:45:00
2568,1,1,Low,2025-10-04 02:45:00
2569,1,4,Critical,2025-10-04 08:45:00
2570,1,4,Critical,2025-10-04 14:45:00
2571,1,1,Low,2025-10-04 20:45:00
2572,1,1,Low,2025-10-05 02:45:00
2573,1,2,Medium,2025-10-05 08:45:00
2574,1,2,Medium,2025-10-05 14:45:00
2575,1,1,Low,2025-10-05 20:45:00
2577,1,1,Low,2025-10-06 08:45:00
2578,1,3,High,2025-10-06 14:45:00
2579,1,3,High,2025-10-06 20:45:00
2580,1,3,High,2025-10-07 02:45:00
2581,1,2,Medium,2025-10-07 08:45:00
2582,1,4,Critical,2025-10-07 14:45:00
2583,1,4,Critical,2025-10-07 20:45:00
2584,1,1,Low,2025-10-08 02:45:00
2585,1,2,Medium,2025-10-08 08:45:00
2587,1,1,Low,2025-10-08 20:45:00
2589,1,3,High,2025-10-09 08:45:00
2590,1,2,Medium,2025-10-09 14:45:00
2591,1,2,Medium,2025-10-09 20:45:00
2593,1,4,Critical,2025-10-10 08:45:00
2594,1,1,Low,2025-10-10 14:45:00
2595,1,3,High,2025-10-10 20:45:00
2596,1,1,Low,2025-10-11 02:45:00
2597,1,1,Low,2025-10-11 08:45:00
2598,1,2,Medium,2025-10-11 14:45:00
2599,1,1,Low,2025-10-11 20:45:00
2600,1,1,Low,2025-10-12 02:45:00
2601,1,1,Low,2025-10-12 08:45:00
2602,1,3,High,2025-10-12 14:45:00
2603,1,3,High,2025-10-12 20:45:00
2604,1,1,Low,2025-10-13 02:45:00
2605,1,3,High,2025-10-13 08:45:00
2607,1,3,High,2025-10-13 20:45:00
2609,1,3,High,2025-10-14 08:45:00
2610,1,4,Critical,2025-10-14 14:45:00
2611,1,4,Critical,2025-10-14 20:45:00
2612,1,1,Low,2025-10-15 02:45:00
2613,1,4,Critical,2025-10-15 08:45:00
2614,1,1,Low,2025-10-15 14:45:00
2615,1,4,Critical,2025-10-15 20:45:00
2619,1,1,Low,2025-10-16 20:45:00
2620,1,3,High,2025-10-17 02:45:00
2621,1,4,Critical,2025-10-17 08:45:00
2622,1,3,High,2025-10-17 14:45:00
2623,1,3,High,2025-10-17 20:45:00
2624,1,3,High,2025-10-18 02:45:00
2625,1,2,Medium,2025-10-18 08:45:00
2626,1,1,Low,2025-10-18 14:45:00
2627,1,1,Low,2025-10-18 20:45:00
2628,1,2,Medium,2025-10-19 02:45:00
2630,1,1,Low,2025-10-19 14:45:00
2633,1,4,Critical,2025-10-20 08:45:00
2634,1,1,Low,2025-10-20 14:45:00
2635,1,2,Medium,2025-10-20 20:45:00
2636,1,3,High,2025-10-21 02:45:00
2637,1,2,Medium,2025-10-21 08:45:00
2638,1,1,Low,2025-10-21 14:45:00
2639,1,2,Medium,2025-10-21 20:45:00
2640,1,1,Low,2025-10-22 02:45:00
2641,1,2,Medium,2025-10-22 08:45:00
2642,1,1,Low,2025-10-22 14:45:00
2643,1,3,High,2025-10-22 20:45:00
2644,1,3,High,2025-10-23 02:45:00
2645,1,2,Medium,2025-10-23 08:45:00
2646,1,2,Medium,2025-10-23 14:45:00
2647,1,2,Medium,2025-10-23 20:45:00
2648,1,4,Critical,2025-10-24 02:45:00
2649,1,1,Low,2025-10-24 08:45:00
2650,1,3,High,2025-10-24 14:45:00
2651,1,3,High,2025-10-24 20:45:00
2652,1,2,Medium,2025-10-25 02:45:00
2653,1,2,Medium,2025-10-25 08:45:00
2654,1,2,Medium,2025-10-25 14:45:00
2655,1,1,Low,2025-10-25 20:45:00
2656,1,1,Low,2025-10-26 02:45:00
2657,1,1,Low,2025-10-26 08:45:00
2658,1,1,Low,2025-10-26 14:45:00
2660,1,4,Critical,2025-10-27 02:45:00
2661,1,2,Medium,2025-10-27 08:45:00
2662,1,4,Critical,2025-10-27 14:45:00
2663,1,4,Critical,2025-10-27 20:45:00
2664,1,4,Critical,2025-10-28 02:45:00
2665,1,4,Critical,2025-10-28 08:45:00
2667,1,1,Low,2025-10-28 20:45:00
2668,1,3,High,2025-10-29 02:45:00
2669,1,3,High,2025-10-29 08:45:00
2670,1,4,Critical,2025-10-29 14:45:00
2671,1,4,Critical,2025-10-29 20:45:00
2672,1,2,Medium,2025-10-30 02:45:00
2673,1,2,Medium,2025-10-30 08:45:00
2676,1,2,Medium,2025-10-31 02:45:00
2677,1,2,Medium,2025-10-31 08:45:00
2678,1,4,Critical,2025-10-31 14:45:00
2679,1,2,Medium,2025-10-31 20:45:00
2680,1,4,Critical,2025-11-01 02:45:00
2681,1,3,High,2025-11-01 08:45:00
2682,1,4,Critical,2025-11-01 14:45:00
2684,1,4,Critical,2025-11-02 02:45:00
2685,1,3,High,2025-11-02 08:45:00
2686,1,1,Low,2025-11-02 14:45:00
2687,1,1,Low,2025-11-02 20:45:00
2688,1,4,Critical,2025-11-03 02:45:00
2689,1,1,Low,2025-11-03 08:45:00
2690,1,2,Medium,2025-11-03 14:45:00
2691,1,2,Medium,2025-11-03 20:45:00
2692,1,3,High,2025-11-04 02:45:00
2693,1,4,Critical,2025-11-04 08:45:00
2694,1,2,Medium,2025-11-04 14:45:00
2695,1,2,Medium,2025-11-04 20:45:00
2696,1,4,Critical,2025-11-05 02:45:00
2697,1,4,Critical,2025-11-05 08:45:00
2698,1,4,Critical,2025-11-05 14:45:00
2699,1,2,Medium,2025-11-05 20:45:00
2700,1,2,Medium,2025-11-06 02:45:00
2702,1,3,High,2025-11-06 14:45:00
2703,1,1,Low,2025-11-06 20:45:00
2704,1,2,Medium,2025-11-07 02:45:00
2705,1,1,Low,2025-11-07 08:45:00
2706,1,2,Medium,2025-11-07 14:45:00
2707,1,4,Critical,2025-11-07 20:45:00
2708,1,1,Low,2025-11-08 02:45:00
2709,1,3,High,2025-11-08 08:45:00
2710,1,4,Critical,2025-11-08 14:45:00
2711,1,2,Medium,2025-11-08 20:45:00
2712,1,3,High,2025-11-09 02:45:00
2713,1,4,Critical,2025-11-09 08:45:00
2714,1,4,Critical,2025-11-09 14:45:00
2715,1,2,Medium,2025-11-09 20:45:00
2717,1,1,Low,2025-11-10 08:45:00
2718,1,3,High,2025-11-10 14:45:00
2719,1,3,High,2025-11-10 20:45:00
2720,1,3,High,2025-11-11 02:45:00
2723,1,3,High,2025-11-11 20:45:00
2724,1,2,Medium,2025-11-12 02:45:00
2725,1,3,High,2025-11-12 08:45:00
2726,1,2,Medium,2025-11-12 14:45:00
2728,1,2,Medium,2025-11-13 02:45:00
2729,1,1,Low,2025-11-13 08:45:00
2730,1,2,Medium,2025-11-13 14:45:00
2731,1,1,Low,2025-11-13 20:45:00
2732,1,2,Medium,2025-11-14 02:45:00
2733,1,1,Low,2025-11-14 08:45:00
2735,1,3,High,2025-11-14 20:45:00
2736,1,2,Medium,2025-11-15 02:45:00
2737,1,3,High,2025-11-15 08:45:00
2738,1,3,High,2025-11-15 14:45:00
2739,1,3,High,2025-11-15 20:45:00
2740,1,4,Critical,2025-11-16 02:45:00
2742,1,3,High,2025-11-16 14:45:00
2743,1,4,Critical,2025-11-16 20:45:00
2744,1,4,Critical,2025-11-17 02:45:00
2746,1,2,Medium,2025-11-17 14:45:00
2748,1,3,High,2025-11-18 02:45:00
2749,1,3,High,2025-11-18 08:45:00
2751,1,2,Medium,2025-11-18 20:45:00
2752,1,3,High,2025-11-19 02:45:00
2753,1,2,Medium,2025-11-19 08:45:00
2754,1,4,Critical,2025-11-19 14:45:00
2755,1,3,High,2025-11-19 20:45:00
2756,1,1,Low,2025-11-20 02:45:00
2757,1,3,High,2025-11-20 08:45:00
2758,1,2,Medium,2025-11-20 14:45:00
2759,1,3,High,2025-11-20 20:45:00
2760,1,4,Critical,2025-11-21 02:45:00
2761,1,4,Critical,2025-11-21 08:45:00
2763,1,2,Medium,2025-11-21 20:45:00
2764,1,2,Medium,2025-11-22 02:45:00
2765,1,2,Medium,2025-11-22 08:45:00
2766,1,1,Low,2025-11-22 14:45:00
2767,1,2,Medium,2025-11-22 20:45:00
2768,1,1,Low,2025-11-23 02:45:00
2770,1,1,Low,2025-11-23 14:45:00
2771,1,4,Critical,2025-11-23 20:45:00
2772,1,3,High,2025-11-24 02:45:00
2773,1,2,Medium,2025-11-24 08:45:00
2774,1,1,Low,2025-11-24 14:45:00
2775,1,2,Medium,2025-11-24 20:45:00
2776,1,1,Low,2025-11-25 02:45:00
2777,1,2,Medium,2025-11-25 08:45:00
2778,1,4,Critical,2025-11-25 14:45:00
2779,1,3,High,2025-11-25 20:45:00
2780,1,3,High,2025-11-26 02:45:00
2781,1,2,Medium,2025-11-26 08:45:00
2782,1,4,Critical,2025-11-26 14:45:00
2783,1,4,Critical,2025-11-26 20:45:00
2784,1,2,Medium,2025-11-27 02:45:00
2785,1,2,Medium,2025-11-27 08:45:00
